0,41.0
1,44.0
2,42.0
3,34.0
4,37.0
5,34.0
6,37.0
7,38.0
8,38.0
9,40.0
10,38.0
11,39.0
12,33.0
13,37.0
14,37.0
15,33.0
16,38.0
17,31.0
18,38.0
19,33.0
20,35.0
21,38.0
22,33.0
23,33.0
24,33.0
25,30.0
26,30.0
27,29.0
28,33.0
29,30.0
30,30.0
31,31.0
32,38.0
33,33.0
34,33.0
35,30.0
36,33.0
37,33.0
38,30.0
39,33.0
40,29.0
41,28.0
42,33.0
43,37.0
44,33.0
45,29.0
46,33.0
47,32.0
48,37.0
49,37.0
50,37.0
51,31.0
52,30.0
53,34.0
54,37.0
55,37.0
56,37.0
57,37.0
58,37.0
59,37.0
60,37.0
61,35.0
62,37.0
63,35.0
64,30.0
65,30.0
66,30.0
67,30.0
68,30.0
69,30.0
70,30.0
71,28.0
72,28.0
73,28.0
74,28.0
75,23.0
76,29.0
77,30.0
78,30.0
79,30.0
80,27.0
81,33.0
82,24.0
83,29.0
84,30.0
85,21.0
86,33.0
87,24.0
88,33.0
89,33.0
90,37.0
91,37.0
92,31.0
93,28.0
94,28.0
95,23.0
96,29.0
97,30.0
98,30.0
99,27.0
100,31.0
101,33.0
102,25.0
103,26.0
104,31.0
105,35.0
106,35.0
107,27.0
108,31.0
109,30.0
110,21.0
111,31.0
112,33.0
113,30.0
114,30.0
115,30.0
116,30.0
117,27.0
118,31.0
119,28.0
120,26.0
121,31.0
122,35.0
123,31.0
124,25.0
125,26.0
126,31.0
127,35.0
128,37.0
129,31.0
130,28.0
131,25.0
132,31.0
133,30.0
134,30.0
135,30.0
136,30.0
137,30.0
138,27.0
139,31.0
140,30.0
141,31.0
142,28.0
143,28.0
144,22.0
145,31.0
146,33.0
147,30.0
148,30.0
149,30.0
150,21.0
151,26.0
152,31.0
153,30.0
154,31.0
155,28.0
156,24.0
157,24.0
158,22.0
159,31.0
160,33.0
161,21.0
162,31.0
163,28.0
164,28.0
165,24.0
166,22.0
167,31.0
168,33.0
169,21.0
170,29.0
171,21.0
172,31.0
173,28.0
174,28.0
175,24.0
176,22.0
177,24.0
178,33.0
179,35.0
180,35.0
181,33.0
182,30.0
183,30.0
184,21.0
185,29.0
186,23.0
187,22.0
188,29.0
189,23.0
190,22.0
191,31.0
192,28.0
193,24.0
194,24.0
195,24.0
196,22.0
197,24.0
198,33.0
199,35.0
200,35.0
201,33.0
202,23.0
203,24.0
204,22.0
205,29.0
206,21.0
207,24.0
208,33.0
209,35.0
210,35.0
211,33.0
212,30.0
213,30.0
214,30.0
215,30.0
216,25.0
217,24.0
218,24.0
219,24.0
220,24.0
221,24.0
222,22.0
223,24.0
224,33.0
225,35.0
226,35.0
227,33.0
228,23.0
229,24.0
230,22.0
231,29.0
232,23.0
233,22.0
234,26.0
235,24.0
236,26.0
237,24.0
238,26.0
239,24.0
240,26.0
241,24.0
242,26.0
243,24.0
244,26.0
245,24.0
246,26.0
247,24.0
248,26.0
249,24.0
250,26.0
251,24.0
252,26.0
253,24.0
254,26.0
255,24.0
256,26.0
257,24.0
258,26.0
259,24.0
260,26.0
261,24.0
