Novo Treinamento
0,56
1,0
2,56
3,0
4,56
5,0
6,56
7,0
8,56
9,0
10,56
11,0
12,56
13,0
14,56
15,0
16,56
17,0
18,56
19,0
20,56
21,0
22,56
23,0
24,56
25,0
26,56
27,0
28,56
29,0
30,56
31,0
32,56
33,0
34,56
35,0
36,56
37,0
38,56
39,0
40,56
41,0
42,56
43,0
44,56
45,0
46,56
47,0
48,56
49,0
50,56
51,0
52,56
53,0
54,56
55,0
56,56
57,0
58,56
59,0
60,56
61,0
62,56
63,0
64,56
65,0
66,56
67,0
68,56
69,0
70,56
71,0
72,56
73,0
74,56
75,0
76,56
77,0
78,56
79,0
80,56
81,0
Novo Treinamento
0,56
1,0
2,56
Novo Treinamento
0,56
1,0
Novo Treinamento
0,56
1,0
2,56
Novo Treinamento
0,56
1,0
